"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"TMEM53","ENSG00000126106",3.67502242682921,-1.15983875510031,-3.90557287770052,0.000539495491911519,0.238905566995002,-0.248639324157248
"CLUH","ENSG00000132361",7.1070621113321,-0.560990905783664,-3.76051919734887,0.000793598315949537,0.238905566995002,-0.589814587635749
"HSPBP1","ENSG00000133265",2.91193187898814,-0.753029265848693,-3.65386199131612,0.00105178504823223,0.238905566995002,-0.804392239945938
"CNDP2","ENSG00000133313",6.0891136420871,-0.682307825001019,-3.68040444970995,0.000980762413879475,0.238905566995002,-0.823554939216166
"ITGA7","ENSG00000135424",3.92278080306688,-0.725383257728166,-3.92859227953786,0.000507304530379856,0.238905566995002,-0.209736569378386
"SDSL","ENSG00000139410",3.88724147842578,-1.04155284160626,-3.67951825454384,0.000983056408155194,0.238905566995002,-0.823069789864232
"SLC12A6","ENSG00000140199",4.32580238574287,0.62425488658883,3.75437409204783,0.000806623548674848,0.238905566995002,-0.653134080380402
"RABL3","ENSG00000144840",3.70270788976207,-0.715518695697622,-3.6452287290347,0.00107594809462513,0.238905566995002,-0.885327098419288
"MDH2","ENSG00000146701",6.84474815022643,-0.701359452676562,-3.64997952541821,0.00106258528512432,0.238905566995002,-0.867577153021419
"CCNB3","ENSG00000147082",-0.634702611841257,2.77039576239154,3.75860642179782,0.000797630467094476,0.238905566995002,-1.1434363487765
"CHMP7","ENSG00000147457",3.52801898733191,-0.680985003164789,-3.91630509791791,0.000524245310351437,0.238905566995002,-0.212967278121696
"CCSAP","ENSG00000154429",3.0028039259507,0.601713999127162,3.8173030776323,0.000682570020303237,0.238905566995002,-0.399656788729008
"AIFM1","ENSG00000156709",5.46458725180979,-0.907988648289562,-3.74766493878023,0.000821082891118621,0.238905566995002,-0.682738348321423
"NDUFS2","ENSG00000158864",5.70872132227302,-0.728634344770731,-3.70889691495006,0.000909726668726656,0.238905566995002,-0.774384909082038
"LY6E","ENSG00000160932",6.17519775362724,-1.39430577081024,-3.75038559702128,0.000815189150246038,0.238905566995002,-0.64972993747697
"CTHRC1","ENSG00000164932",0.292463456738569,3.40949869037893,3.70928264843804,0.000908800290590915,0.238905566995002,-0.874603714743057
"STAT3","ENSG00000168610",7.59818725396587,-0.599629679542735,-3.64355763968829,0.00108068725689114,0.238905566995002,-0.845325404795736
"DLK2","ENSG00000171462",0.132895952411501,1.18071096150152,3.85896059508329,0.000610935047074388,0.238905566995002,-0.509336005665292
"CYCS","ENSG00000172115",5.35545764620771,-0.797058514391315,-3.82795659693464,0.000663503636137751,0.238905566995002,-0.484982787408192
"AURKAIP1","ENSG00000175756",4.78736340372913,-0.804675230719402,-3.83699780486727,0.000647732584917243,0.238905566995002,-0.460793250491752
"VPS37D","ENSG00000176428",-0.958373134177372,2.68631447680791,3.6626752112401,0.00102766390339186,0.238905566995002,-1.32224473000057
"PDE4B","ENSG00000184588",4.09072461811655,1.03715151221202,3.68553200864992,0.000967591395334155,0.238905566995002,-0.786239978247276
"INSIG1","ENSG00000186480",7.60368321553209,-1.85458331109791,-3.65441059092234,0.00105026760475685,0.238905566995002,-0.80727734239144
"SPATC1","ENSG00000186583",-0.253914467375847,2.25960610259272,3.77655698539049,0.000760565127697944,0.238905566995002,-0.929181135281603
"AC004988.1","ENSG00000203446",-1.18036277515073,2.81591380771368,3.82011270795865,0.000677490238396286,0.238905566995002,-1.07659567503529
"C6orf136","ENSG00000204564",3.00187952471525,-0.60417853872779,-3.74455894138745,0.000827862285881548,0.238905566995002,-0.608748868489406
"MLLT11","ENSG00000213190",2.75734660045442,0.998880409694418,3.69985609139574,0.000931704925540846,0.238905566995002,-0.678144500171568
"AC083949.1","ENSG00000224875",-1.11176999874594,3.02814883461344,3.71832346206332,0.000887349623770447,0.238905566995002,-1.21819215484613
"AC007362.1","ENSG00000225216",-1.65958992725096,2.64799787905433,3.73029701085781,0.000859699889408848,0.238905566995002,-1.24579897174224
"AC244197.2","ENSG00000238039",-1.53831711539169,2.46494991937062,3.81272848207207,0.000690920707403199,0.238905566995002,-1.10085200548255
"SLC22A18AS","ENSG00000254827",0.983330150011464,-1.15169405826219,-3.74947075684135,0.000817166334323059,0.238905566995002,-0.533998443406874
"HNRNPMP1","ENSG00000259335",-0.669989726561333,2.75892882136841,3.76075498870108,0.000793102646481242,0.238905566995002,-1.11373324441329
"AL390195.2","ENSG00000260948",-0.0367564422896543,1.2503455921483,3.68340275579234,0.000973039673386504,0.238905566995002,-0.916367737007117
"MRPL12","ENSG00000262814",4.47553157570351,-0.712272868280475,-3.72785490538904,0.000865270120530672,0.238905566995002,-0.724562153754581
"AC007114.1","ENSG00000263004",-1.22647878075946,2.87376222112949,3.91328920253754,0.000528487557865993,0.238905566995002,-0.913889236155551
"RN7SL381P","ENSG00000263968",2.04413538252589,-1.15787119890525,-3.72885502917734,0.000862984676990937,0.238905566995002,-0.574090603745244
"DSG2-AS1","ENSG00000264859",-1.91064066888675,2.66172539579879,3.71339551512134,0.000898979885047424,0.238905566995002,-1.29338187161472
"AC232271.1","ENSG00000270012",0.40572595596744,1.52067128062264,3.69114371101792,0.000953374448407022,0.238905566995002,-0.863423911631435
"AC110769.2","ENSG00000270019",-1.26428127894824,2.5822118330379,3.78211019279252,0.000749443489895081,0.238905566995002,-1.12270147312303
"AC084824.3","ENSG00000274105",-1.24269863244092,2.63215257749365,3.71850526167826,0.000886923386348397,0.238905566995002,-1.18893159806999
"FP565260.6","ENSG00000280071",4.70234981257447,-0.775639039269836,-3.69155517613663,0.000952340078162809,0.238905566995002,-0.819843742857694
"PINK1","ENSG00000158828",5.66427316582278,-0.734903739555725,-3.63549102766368,0.00110385136555031,0.239505926304626,-0.955085698317521
"KIF26B","ENSG00000162849",2.09382623990739,1.16450432148465,3.61529744604471,0.00116397957374324,0.239505926304626,-0.852728240093199
"LEO1","ENSG00000166477",4.3916203144333,-0.663774196844479,-3.6300511027809,0.0011197448946377,0.239505926304626,-0.96429808966242
"UQCRFS1","ENSG00000169021",4.83822554195684,-0.728301001926482,-3.61630672148293,0.00116090011279503,0.239505926304626,-1.00846722528418
"ENDOV","ENSG00000173818",2.28070307205271,0.721786775250125,3.61346768200074,0.00116958275927519,0.239505926304626,-0.842228068511693
"NDUFS3","ENSG00000213619",3.22912931861408,-0.659683945640484,-3.61481273831744,0.00116546131886587,0.239505926304626,-0.912770908375868
"AC012146.1","ENSG00000234327",-1.41748010792369,2.26517930938631,3.62481618135928,0.00113524972371662,0.239505926304626,-1.41201853714443
"C20orf24","ENSG00000101084",5.06158554691618,-0.74374912683282,-3.60335717821116,0.00120101997075797,0.240872603207479,-1.04179692749477
"NQO2","ENSG00000124588",5.26585144629361,-0.921342832727034,-3.60704539015288,0.00118945788599418,0.240872603207479,-1.02930555078612
"KCNMB4","ENSG00000135643",0.148664021671905,2.69038350396476,3.59831538926709,0.00121700238503848,0.241481236201097,-1.20050945295833
