"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
40.4660114288877,5.08398902329131,0.91596555233927,5.55041508963671,2.84992106311082e-08,2.49366094835635e-06,"HSPB8","Significant"
90.828679943088,3.35493082735121,0.604800708400685,5.54716748963948,2.90334593244299e-08,2.52345310223497e-06,"ANKRD29","Significant"
39.8521744644186,5.7607069012791,1.03875768903694,5.54576583362767,2.92670300932342e-08,2.53036580706083e-06,"AL590004.3","Significant"
161.377734223079,-3.38028626525819,0.609923757167286,-5.54214559694724,2.98787702677445e-08,2.56973067637822e-06,"FKBP2","Significant"
108.147889755256,-2.95584993422392,0.53614271602235,-5.51317745422976,3.52412583401328e-08,3.01514661850709e-06,"NOL4","Significant"
583.544536077089,2.46880675015535,0.448146162209426,5.50893203677963,3.61017246749125e-08,3.07276181986937e-06,"SEL1L3","Significant"
503.54161558916,2.58614454585369,0.470462163300464,5.49702983064766,3.8624138314587e-08,3.27050886646248e-06,"LINC00342","Significant"
175.932866619333,3.24117806316073,0.589832941659935,5.49507807081655,3.90537604418256e-08,3.28992883475831e-06,"MYO3B","Significant"
502.501606917512,-2.47101582278928,0.449957732335858,-5.49166209448504,3.98168646394162e-08,3.33710018077393e-06,"HAO2","Significant"
1076.162383492,-2.6453946861815,0.48246132481977,-5.48312279159313,4.17882748258627e-08,3.48454817545405e-06,"HPR","Significant"
923.330931750078,2.22014604091575,0.405062554196706,5.48099551023323,4.22939216769921e-08,3.5089002595351e-06,"PAG1","Significant"
152.600098354143,2.5327151836301,0.463039856848671,5.46975632047551,4.50654745802796e-08,3.72005301975001e-06,"DAB2","Significant"
338.489705962528,3.44560294381722,0.631880796384473,5.45293188767951,4.95460505933962e-08,4.04921877163044e-06,"CFTR","Significant"
132.440403269894,3.37261825781913,0.618479962891153,5.45307602537914,4.95058909640714e-08,4.04921877163044e-06,"FAM83F","Significant"
3187.29899979821,-2.02988182023858,0.372501103827549,-5.449331020448,5.05596343942403e-08,4.11159957521874e-06,"SLC22A7","Significant"
281.267990857607,3.18212952236155,0.584754072614453,5.4418253269005,5.27373741163394e-08,4.26757066309905e-06,"CD24","Significant"
41.2210199195257,3.94527645504723,0.72511753692108,5.4408785530126,5.30184501189044e-08,4.26928470638844e-06,"SPINT1","Significant"
7809.06701913051,-2.45433878199883,0.451456182924743,-5.43649389426562,5.43392004121232e-08,4.35429290326804e-06,"C1R","Significant"
569.126080881743,-2.55716990088363,0.470565913033189,-5.43424381167038,5.50292960172876e-08,4.37050201077968e-06,"CYP21A2","Significant"
56.5297327047214,3.42543671219143,0.630359491726871,5.43410031442127,5.5073593244743e-08,4.37050201077968e-06,"GPR176","Significant"
58.0606731436246,3.49889614630291,0.646497725956571,5.4120780411499,6.2297525702528e-08,4.92000699382417e-06,"SLC7A11","Significant"
106.614139915696,2.89669628415737,0.535850532417413,5.40579155737578,6.45227991336341e-08,5.07136852329286e-06,"TMEM51","Significant"
