"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"ERICH5","ENSG00000177459",3.34015221098482,2.20309201917313,5.30418694845973,1.20057222501982e-05,0.00175608511770944,3.28091016673248
"KRT23","ENSG00000108244",2.82827070350237,5.65170421841094,5.3001916200964,1.2137474055142e-05,0.00176210761394576,3.2749067852191
"FAIM","ENSG00000158234",2.21667873357724,1.29717085599041,5.29003267114676,1.24790562068856e-05,0.00179827821813891,3.28161482511147
"CTNNA1","ENSG00000044115",6.55237696673378,0.637243641603956,5.27530881248535,1.29913320831149e-05,0.00184476915580232,3.16175847164377
"PALLD","ENSG00000129116",5.9186950087887,1.07378250578029,5.27763874268551,1.29088844282803e-05,0.00184476915580232,3.1443101696859
"GLI2","ENSG00000074047",2.02391229885543,2.53426693281169,5.25216518677097,1.38395570056931e-05,0.00188184147295067,3.1717164339671
"EFNB1","ENSG00000090776",4.47008730517713,1.17015737372053,5.250645790256,1.38971496878302e-05,0.00188184147295067,3.06919153449617
"IKZF5","ENSG00000095574",3.8554419306181,-1.76236589564499,-5.26339190821672,1.34213661829899e-05,0.00188184147295067,3.18088525111277
"PTGFRN","ENSG00000134247",4.84926478605384,1.20643742749438,5.24726226363165,1.4026267789547e-05,0.00188184147295067,3.0523112817702
"ITGB1","ENSG00000150093",8.79866995726484,0.825097298052709,5.24757139952623,1.40144211143183e-05,0.00188184147295067,3.16791378594558
"TGFA","ENSG00000163235",3.1348846660992,1.03072738904889,5.26247767799742,1.34549413373989e-05,0.00188184147295067,3.17347418111353
"VSIG10","ENSG00000176834",4.23056464337281,0.970762115376274,5.24794985187364,1.399993176972e-05,0.00188184147295067,3.06913469998518
"GAS1","ENSG00000180447",2.41286604290938,1.97313218641031,5.25711710840871,1.36535116984956e-05,0.00188184147295067,3.19786181974598
"SOX9-AS1","ENSG00000234899",0.803361021890745,3.02076564966425,5.23852562455438,1.43652596736412e-05,0.00191412165541792,3.04603219147241
"ASPN","ENSG00000106819",4.75818999613357,1.35350167758384,5.2315507836513,1.4641783643558e-05,0.00193769563946788,3.01266418764228
"EHF","ENSG00000135373",2.59787491804604,3.86554220656183,5.22538823224125,1.48905443232219e-05,0.00194416543130174,3.11676137166826
"S100A10","ENSG00000197747",5.6254212999138,1.3812877024746,5.22548240702934,1.4886711094532e-05,0.00194416543130174,3.00173522226167
"ZCCHC14","ENSG00000140948",5.92745898810655,-0.855997409961526,-5.21952664859522,1.51310895148884e-05,0.00196240143615092,2.97636003060618
"CFP","ENSG00000126759",3.64190979975779,-2.20899340368767,-5.21549191531915,1.5298926547554e-05,0.0019710285897756,3.04395972844547
"THBS2","ENSG00000186340",5.90717992263378,2.24643836546768,5.21112466760491,1.5482700884699e-05,0.00198158199349299,2.97905055840137
"MT-TM","ENSG00000210112",3.04504320001592,-1.91415114392667,-5.20141272484256,1.58993571578748e-05,0.00202160845849214,3.04456016967883
"PDGFRA","ENSG00000134853",6.76084200329191,2.59576530444883,5.17020801347617,1.73157289798957e-05,0.00218619122558086,2.92119482315041
"FZD1","ENSG00000157240",3.9367679146504,1.49887255218964,5.16804426659176,1.74185072460694e-05,0.00218619122558086,2.87530605738595
"C7","ENSG00000112936",8.52815280794229,2.32636332095645,5.16193878647571,1.77118279987826e-05,0.00220875578133537,2.94815671481476
"VANGL2","ENSG00000162738",1.24364057066251,2.39544126219299,5.15944937344866,1.78328413317227e-05,0.00220968213546072,2.89457280034322
"ENPP2","ENSG00000136960",4.60484337449856,1.46296062501434,5.15471072573298,1.80654878165048e-05,0.00222434177203978,2.8098828004043
"FZD3","ENSG00000104290",2.29058311692635,1.55843143435043,5.14316963169552,1.86449122057071e-05,0.00228124605062784,2.90590626220721
"NFASC","ENSG00000163531",4.86626425510557,1.89587246957037,5.13015836261479,1.93205152252667e-05,0.00234913314495211,2.75404372396722
"MFSD6","ENSG00000151690",3.5380308390855,1.56821423721457,5.12370242286463,1.96647883389214e-05,0.00236201530577392,2.78963621225479
"COL8A2","ENSG00000171812",0.533488021986139,2.84593584230992,5.12361865137148,1.96692957507646e-05,0.00236201530577392,2.70991057086088
"MORC3","ENSG00000159256",5.08539148538221,-0.630803284234386,-5.11851669791174,1.99457720707856e-05,0.00238052177831327,2.7007491585443
"KIF5C","ENSG00000168280",0.881494678490463,2.18276601188686,5.11240971778606,2.02818358431164e-05,0.00240587094202431,2.74646908327487
"CFTR","ENSG00000001626",4.3738720583388,4.13155413436758,5.09999934227035,2.09823517429864e-05,0.00247388285338217,2.75443121471464
"CARMIL1","ENSG00000079691",4.17494680269307,1.18179426845434,5.09276784210808,2.14016646980657e-05,0.00249310170680341,2.66066912200649
"NEDD9","ENSG00000111859",5.94757340780977,1.24487197225599,5.09462217731371,2.12933489076216e-05,0.00249310170680341,2.66189968001304
"FAM78B","ENSG00000188859",0.938578696001016,1.60111475936044,5.07764979177406,2.23055860952078e-05,0.00258293376128674,2.65108395969711
